instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,season_label,weather_label,weather_group,weekday_name,month_name,date_hour,year,temp_c,feels_like_c,humidity_pct,windspeed_kph,casual_share,is_weekend,is_rush_hour,is_commute_window,day_type,hour_band,temp_band,weather_severity,feels_temp_gap,hour_sin,hour_cos,month_sin,month_cos
3720,2011-06-08,2,0,6,21,0,3,1,1,0.8,0.803,0.66,0.1343,34,168,202,Spring,Clear / Few clouds,Clear,Wednesday,Jun,2011-06-08 21:00:00,2011,32.800000000000004,40.150000000000006,66.0,8.9981,0.16831683168316833,0,0,0,Working day,Late evening,Hot (30C+),1,0.0030000000000000027,-0.7071067811865477,0.7071067811865474,0.49999999999999994,-0.8660254037844387
3721,2011-06-08,2,0,6,22,0,3,1,1,0.76,0.7424,0.75,0.1642,37,139,176,Spring,Clear / Few clouds,Clear,Wednesday,Jun,2011-06-08 22:00:00,2011,31.16,37.12,75.0,11.0014,0.21022727272727273,0,0,0,Working day,Late evening,Hot (30C+),1,-0.01760000000000006,-0.5000000000000004,0.8660254037844384,0.49999999999999994,-0.8660254037844387
3722,2011-06-08,2,0,6,23,0,3,1,1,0.76,0.7424,0.75,0.194,18,98,116,Spring,Clear / Few clouds,Clear,Wednesday,Jun,2011-06-08 23:00:00,2011,31.16,37.12,75.0,12.998000000000001,0.15517241379310345,0,0,0,Working day,Late evening,Hot (30C+),1,-0.01760000000000006,-0.25881904510252157,0.9659258262890681,0.49999999999999994,-0.8660254037844387
3723,2011-06-09,2,0,6,0,0,4,1,2,0.74,0.7121,0.79,0.1343,7,40,47,Spring,Mist / Cloudy,Cloudy / mist,Thursday,Jun,2011-06-09 00:00:00,2011,30.34,35.605,79.0,8.9981,0.14893617021276595,0,0,0,Working day,Overnight,Hot (30C+),2,-0.027900000000000036,0.0,1.0,0.49999999999999994,-0.8660254037844387
3724,2011-06-09,2,0,6,1,0,4,1,1,0.74,0.7121,0.79,0.1045,3,13,16,Spring,Clear / Few clouds,Clear,Thursday,Jun,2011-06-09 01:00:00,2011,30.34,35.605,79.0,7.0015,0.1875,0,0,0,Working day,Overnight,Hot (30C+),1,-0.027900000000000036,0.25881904510252074,0.9659258262890683,0.49999999999999994,-0.8660254037844387
3725,2011-06-09,2,0,6,2,0,4,1,2,0.72,0.7121,0.84,0.1642,0,6,6,Spring,Mist / Cloudy,Cloudy / mist,Thursday,Jun,2011-06-09 02:00:00,2011,29.52,35.605,84.0,11.0014,0.0,0,0,0,Working day,Overnight,Warm (20-30C),2,-0.007900000000000018,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387
3726,2011-06-09,2,0,6,3,0,4,1,2,0.72,0.7121,0.84,0.1045,0,2,2,Spring,Mist / Cloudy,Cloudy / mist,Thursday,Jun,2011-06-09 03:00:00,2011,29.52,35.605,84.0,7.0015,0.0,0,0,0,Working day,Overnight,Warm (20-30C),2,-0.007900000000000018,0.7071067811865476,0.7071067811865476,0.49999999999999994,-0.8660254037844387
3727,2011-06-09,2,0,6,4,0,4,1,2,0.72,0.697,0.79,0.0896,2,4,6,Spring,Mist / Cloudy,Cloudy / mist,Thursday,Jun,2011-06-09 04:00:00,2011,29.52,34.849999999999994,79.0,6.0032,0.3333333333333333,0,0,0,Working day,Overnight,Warm (20-30C),2,-0.02300000000000002,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387
3728,2011-06-09,2,0,6,5,0,4,1,2,0.7,0.6667,0.84,0.0,1,19,20,Spring,Mist / Cloudy,Cloudy / mist,Thursday,Jun,2011-06-09 05:00:00,2011,28.7,33.335,84.0,0.0,0.05,0,0,0,Working day,Overnight,Warm (20-30C),2,-0.033299999999999996,0.9659258262890683,0.25881904510252074,0.49999999999999994,-0.8660254037844387
3729,2011-06-09,2,0,6,6,0,4,1,2,0.72,0.7121,0.84,0.0896,13,105,118,Spring,Mist / Cloudy,Cloudy / mist,Thursday,Jun,2011-06-09 06:00:00,2011,29.52,35.605,84.0,6.0032,0.11016949152542373,0,0,1,Working day,Morning commute,Warm (20-30C),2,-0.007900000000000018,1.0,6.123233995736766e-17,0.49999999999999994,-0.8660254037844387
3730,2011-06-09,2,0,6,7,0,4,1,2,0.72,0.697,0.79,0.1343,31,283,314,Spring,Mist / Cloudy,Cloudy / mist,Thursday,Jun,2011-06-09 07:00:00,2011,29.52,34.849999999999994,79.0,8.9981,0.09872611464968153,0,1,1,Working day,Morning commute,Warm (20-30C),2,-0.02300000000000002,0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387
3731,2011-06-09,2,0,6,8,0,4,1,2,0.76,0.7273,0.7,0.1045,32,400,432,Spring,Mist / Cloudy,Cloudy / mist,Thursday,Jun,2011-06-09 08:00:00,2011,31.16,36.364999999999995,70.0,7.0015,0.07407407407407407,0,1,1,Working day,Morning commute,Hot (30C+),2,-0.03270000000000006,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387
3732,2011-06-09,2,0,6,9,0,4,1,1,0.84,0.7879,0.49,0.0,20,148,168,Spring,Clear / Few clouds,Clear,Thursday,Jun,2011-06-09 09:00:00,2011,34.44,39.395,49.0,0.0,0.11904761904761904,0,1,1,Working day,Morning commute,Hot (30C+),1,-0.052099999999999924,0.7071067811865476,-0.7071067811865475,0.49999999999999994,-0.8660254037844387
3733,2011-06-09,2,0,6,10,0,4,1,1,0.86,0.8182,0.5,0.2836,20,74,94,Spring,Clear / Few clouds,Clear,Thursday,Jun,2011-06-09 10:00:00,2011,35.26,40.910000000000004,50.0,19.0012,0.2127659574468085,0,0,0,Working day,Midday,Hot (30C+),1,-0.04179999999999995,0.49999999999999994,-0.8660254037844387,0.49999999999999994,-0.8660254037844387
3734,2011-06-09,2,0,6,11,0,4,1,1,0.9,0.8485,0.42,0.2239,36,82,118,Spring,Clear / Few clouds,Clear,Thursday,Jun,2011-06-09 11:00:00,2011,36.9,42.425000000000004,42.0,15.001299999999999,0.3050847457627119,0,0,0,Working day,Midday,Hot (30C+),1,-0.05149999999999999,0.258819045102521,-0.9659258262890682,0.49999999999999994,-0.8660254037844387
3735,2011-06-09,2,0,6,12,0,4,1,1,0.92,0.8485,0.35,0.194,40,100,140,Spring,Clear / Few clouds,Clear,Thursday,Jun,2011-06-09 12:00:00,2011,37.72,42.425000000000004,35.0,12.998000000000001,0.2857142857142857,0,0,0,Working day,Midday,Hot (30C+),1,-0.07150000000000001,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387
3736,2011-06-09,2,0,6,13,0,4,1,1,0.9,0.8182,0.37,0.0896,18,118,136,Spring,Clear / Few clouds,Clear,Thursday,Jun,2011-06-09 13:00:00,2011,36.9,40.910000000000004,37.0,6.0032,0.1323529411764706,0,0,0,Working day,Midday,Hot (30C+),1,-0.08179999999999998,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,-0.8660254037844387
3737,2011-06-09,2,0,6,14,0,4,1,1,0.92,0.8788,0.4,0.194,25,93,118,Spring,Clear / Few clouds,Clear,Thursday,Jun,2011-06-09 14:00:00,2011,37.72,43.94,40.0,12.998000000000001,0.211864406779661,0,0,0,Working day,Midday,Hot (30C+),1,-0.041200000000000014,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,-0.8660254037844387
3738,2011-06-09,2,0,6,15,0,4,1,1,0.94,0.8333,0.31,0.1642,18,86,104,Spring,Clear / Few clouds,Clear,Thursday,Jun,2011-06-09 15:00:00,2011,38.54,41.665,31.0,11.0014,0.17307692307692307,0,0,0,Working day,Midday,Hot (30C+),1,-0.1066999999999999,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,-0.8660254037844387
3739,2011-06-09,2,0,6,16,0,4,1,1,0.92,0.8333,0.33,0.1343,30,170,200,Spring,Clear / Few clouds,Clear,Thursday,Jun,2011-06-09 16:00:00,2011,37.72,41.665,33.0,8.9981,0.15,0,1,1,Working day,Evening commute,Hot (30C+),1,-0.0867,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,-0.8660254037844387
3740,2011-06-09,2,0,6,17,0,4,1,1,0.9,0.8182,0.37,0.2537,54,355,409,Spring,Clear / Few clouds,Clear,Thursday,Jun,2011-06-09 17:00:00,2011,36.9,40.910000000000004,37.0,16.997899999999998,0.13202933985330073,0,1,1,Working day,Evening commute,Hot (30C+),1,-0.08179999999999998,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387
3741,2011-06-09,2,0,6,18,0,4,1,1,0.88,0.803,0.39,0.2836,52,414,466,Spring,Clear / Few clouds,Clear,Thursday,Jun,2011-06-09 18:00:00,2011,36.08,40.150000000000006,39.0,19.0012,0.11158798283261803,0,1,1,Working day,Evening commute,Hot (30C+),1,-0.07699999999999996,-1.0,-1.8369701987210297e-16,0.49999999999999994,-0.8660254037844387
3742,2011-06-09,2,0,6,19,0,4,1,2,0.84,0.7424,0.39,0.3284,55,271,326,Spring,Mist / Cloudy,Cloudy / mist,Thursday,Jun,2011-06-09 19:00:00,2011,34.44,37.12,39.0,22.0028,0.1687116564417178,0,0,1,Working day,Evening commute,Hot (30C+),2,-0.09760000000000002,-0.9659258262890684,0.2588190451025203,0.49999999999999994,-0.8660254037844387
3743,2011-06-09,2,0,6,20,0,4,1,2,0.8,0.7273,0.43,0.194,40,214,254,Spring,Mist / Cloudy,Cloudy / mist,Thursday,Jun,2011-06-09 20:00:00,2011,32.800000000000004,36.364999999999995,43.0,12.998000000000001,0.15748031496062992,0,0,0,Working day,Late evening,Hot (30C+),2,-0.0727000000000001,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387
3744,2011-06-09,2,0,6,21,0,4,1,3,0.76,0.697,0.52,0.0,29,142,171,Spring,Light rain or snow,Precipitation,Thursday,Jun,2011-06-09 21:00:00,2011,31.16,34.849999999999994,52.0,0.0,0.1695906432748538,0,0,0,Working day,Late evening,Hot (30C+),3,-0.06300000000000006,-0.7071067811865477,0.7071067811865474,0.49999999999999994,-0.8660254037844387
3745,2011-06-09,2,0,6,22,0,4,1,2,0.74,0.6818,0.58,0.1642,22,131,153,Spring,Mist / Cloudy,Cloudy / mist,Thursday,Jun,2011-06-09 22:00:00,2011,30.34,34.089999999999996,57.99999999999999,11.0014,0.1437908496732026,0,0,0,Working day,Late evening,Hot (30C+),2,-0.05820000000000003,-0.5000000000000004,0.8660254037844384,0.49999999999999994,-0.8660254037844387
3746,2011-06-09,2,0,6,23,0,4,1,2,0.74,0.697,0.57,0.1642,15,82,97,Spring,Mist / Cloudy,Cloudy / mist,Thursday,Jun,2011-06-09 23:00:00,2011,30.34,34.849999999999994,56.99999999999999,11.0014,0.15463917525773196,0,0,0,Working day,Late evening,Hot (30C+),2,-0.04300000000000004,-0.25881904510252157,0.9659258262890681,0.49999999999999994,-0.8660254037844387
3747,2011-06-10,2,0,6,0,0,5,1,3,0.7,0.6515,0.65,0.2239,8,61,69,Spring,Light rain or snow,Precipitation,Friday,Jun,2011-06-10 00:00:00,2011,28.7,32.574999999999996,65.0,15.001299999999999,0.11594202898550725,0,0,0,Working day,Overnight,Warm (20-30C),3,-0.04849999999999999,0.0,1.0,0.49999999999999994,-0.8660254037844387
3748,2011-06-10,2,0,6,1,0,5,1,3,0.7,0.6515,0.65,0.2239,5,18,23,Spring,Light rain or snow,Precipitation,Friday,Jun,2011-06-10 01:00:00,2011,28.7,32.574999999999996,65.0,15.001299999999999,0.21739130434782608,0,0,0,Working day,Overnight,Warm (20-30C),3,-0.04849999999999999,0.25881904510252074,0.9659258262890683,0.49999999999999994,-0.8660254037844387
3749,2011-06-10,2,0,6,2,0,5,1,1,0.68,0.6364,0.69,0.1642,6,7,13,Spring,Clear / Few clouds,Clear,Friday,Jun,2011-06-10 02:00:00,2011,27.880000000000003,31.819999999999997,69.0,11.0014,0.46153846153846156,0,0,0,Working day,Overnight,Warm (20-30C),1,-0.04360000000000008,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387
3750,2011-06-10,2,0,6,3,0,5,1,1,0.68,0.6364,0.69,0.1642,3,3,6,Spring,Clear / Few clouds,Clear,Friday,Jun,2011-06-10 03:00:00,2011,27.880000000000003,31.819999999999997,69.0,11.0014,0.5,0,0,0,Working day,Overnight,Warm (20-30C),1,-0.04360000000000008,0.7071067811865476,0.7071067811865476,0.49999999999999994,-0.8660254037844387
3751,2011-06-10,2,0,6,4,0,5,1,1,0.66,0.6061,0.78,0.1642,0,4,4,Spring,Clear / Few clouds,Clear,Friday,Jun,2011-06-10 04:00:00,2011,27.060000000000002,30.305,78.0,11.0014,0.0,0,0,0,Working day,Overnight,Warm (20-30C),1,-0.05390000000000006,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387
3752,2011-06-10,2,0,6,5,0,5,1,1,0.66,0.6061,0.78,0.1642,0,28,28,Spring,Clear / Few clouds,Clear,Friday,Jun,2011-06-10 05:00:00,2011,27.060000000000002,30.305,78.0,11.0014,0.0,0,0,0,Working day,Overnight,Warm (20-30C),1,-0.05390000000000006,0.9659258262890683,0.25881904510252074,0.49999999999999994,-0.8660254037844387
3753,2011-06-10,2,0,6,6,0,5,1,1,0.66,0.6061,0.78,0.0896,10,94,104,Spring,Clear / Few clouds,Clear,Friday,Jun,2011-06-10 06:00:00,2011,27.060000000000002,30.305,78.0,6.0032,0.09615384615384616,0,0,1,Working day,Morning commute,Warm (20-30C),1,-0.05390000000000006,1.0,6.123233995736766e-17,0.49999999999999994,-0.8660254037844387
3754,2011-06-10,2,0,6,7,0,5,1,1,0.72,0.6818,0.66,0.1045,25,242,267,Spring,Clear / Few clouds,Clear,Friday,Jun,2011-06-10 07:00:00,2011,29.52,34.089999999999996,66.0,7.0015,0.09363295880149813,0,1,1,Working day,Morning commute,Warm (20-30C),1,-0.03820000000000001,0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387
3755,2011-06-10,2,0,6,8,0,5,1,1,0.74,0.6818,0.58,0.1343,29,423,452,Spring,Clear / Few clouds,Clear,Friday,Jun,2011-06-10 08:00:00,2011,30.34,34.089999999999996,57.99999999999999,8.9981,0.06415929203539823,0,1,1,Working day,Morning commute,Hot (30C+),1,-0.05820000000000003,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387
3756,2011-06-10,2,0,6,9,0,5,1,1,0.76,0.697,0.55,0.0,37,176,213,Spring,Clear / Few clouds,Clear,Friday,Jun,2011-06-10 09:00:00,2011,31.16,34.849999999999994,55.00000000000001,0.0,0.17370892018779344,0,1,1,Working day,Morning commute,Hot (30C+),1,-0.06300000000000006,0.7071067811865476,-0.7071067811865475,0.49999999999999994,-0.8660254037844387
3757,2011-06-10,2,0,6,10,0,5,1,1,0.78,0.7121,0.52,0.0,23,88,111,Spring,Clear / Few clouds,Clear,Friday,Jun,2011-06-10 10:00:00,2011,31.98,35.605,52.0,0.0,0.2072072072072072,0,0,0,Working day,Midday,Hot (30C+),1,-0.06790000000000007,0.49999999999999994,-0.8660254037844387,0.49999999999999994,-0.8660254037844387
3758,2011-06-10,2,0,6,11,0,5,1,1,0.82,0.7576,0.46,0.0,46,107,153,Spring,Clear / Few clouds,Clear,Friday,Jun,2011-06-10 11:00:00,2011,33.62,37.88,46.0,0.0,0.3006535947712418,0,0,0,Working day,Midday,Hot (30C+),1,-0.0623999999999999,0.258819045102521,-0.9659258262890682,0.49999999999999994,-0.8660254037844387
3759,2011-06-10,2,0,6,12,0,5,1,1,0.84,0.7576,0.44,0.1343,40,167,207,Spring,Clear / Few clouds,Clear,Friday,Jun,2011-06-10 12:00:00,2011,34.44,37.88,44.0,8.9981,0.1932367149758454,0,0,0,Working day,Midday,Hot (30C+),1,-0.08239999999999992,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387
3760,2011-06-10,2,0,6,13,0,5,1,1,0.84,0.7576,0.44,0.1045,40,149,189,Spring,Clear / Few clouds,Clear,Friday,Jun,2011-06-10 13:00:00,2011,34.44,37.88,44.0,7.0015,0.21164021164021163,0,0,0,Working day,Midday,Hot (30C+),1,-0.08239999999999992,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,-0.8660254037844387
3761,2011-06-10,2,0,6,14,0,5,1,1,0.86,0.7727,0.39,0.0,44,121,165,Spring,Clear / Few clouds,Clear,Friday,Jun,2011-06-10 14:00:00,2011,35.26,38.635000000000005,39.0,0.0,0.26666666666666666,0,0,0,Working day,Midday,Hot (30C+),1,-0.08729999999999993,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,-0.8660254037844387
3762,2011-06-10,2,0,6,15,0,5,1,1,0.84,0.7576,0.44,0.1045,49,163,212,Spring,Clear / Few clouds,Clear,Friday,Jun,2011-06-10 15:00:00,2011,34.44,37.88,44.0,7.0015,0.23113207547169812,0,0,0,Working day,Midday,Hot (30C+),1,-0.08239999999999992,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,-0.8660254037844387
3763,2011-06-10,2,0,6,16,0,5,1,1,0.82,0.7879,0.56,0.2985,46,239,285,Spring,Clear / Few clouds,Clear,Friday,Jun,2011-06-10 16:00:00,2011,33.62,39.395,56.00000000000001,19.999499999999998,0.16140350877192983,0,1,1,Working day,Evening commute,Hot (30C+),1,-0.032099999999999906,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,-0.8660254037844387
3764,2011-06-10,2,0,6,17,0,5,1,1,0.82,0.7727,0.52,0.2239,63,454,517,Spring,Clear / Few clouds,Clear,Friday,Jun,2011-06-10 17:00:00,2011,33.62,38.635000000000005,52.0,15.001299999999999,0.1218568665377176,0,1,1,Working day,Evening commute,Hot (30C+),1,-0.0472999999999999,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387
3765,2011-06-10,2,0,6,18,0,5,1,1,0.8,0.7727,0.59,0.2239,96,367,463,Spring,Clear / Few clouds,Clear,Friday,Jun,2011-06-10 18:00:00,2011,32.800000000000004,38.635000000000005,59.0,15.001299999999999,0.20734341252699784,0,1,1,Working day,Evening commute,Hot (30C+),1,-0.02729999999999999,-1.0,-1.8369701987210297e-16,0.49999999999999994,-0.8660254037844387
3766,2011-06-10,2,0,6,19,0,5,1,1,0.78,0.7424,0.59,0.194,61,245,306,Spring,Clear / Few clouds,Clear,Friday,Jun,2011-06-10 19:00:00,2011,31.98,37.12,59.0,12.998000000000001,0.19934640522875818,0,0,1,Working day,Evening commute,Hot (30C+),1,-0.03760000000000008,-0.9659258262890684,0.2588190451025203,0.49999999999999994,-0.8660254037844387
3767,2011-06-10,2,0,6,20,0,5,1,1,0.76,0.7121,0.62,0.1045,53,197,250,Spring,Clear / Few clouds,Clear,Friday,Jun,2011-06-10 20:00:00,2011,31.16,35.605,62.0,7.0015,0.212,0,0,0,Working day,Late evening,Hot (30C+),1,-0.047900000000000054,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387
3768,2011-06-10,2,0,6,21,0,5,1,1,0.76,0.7273,0.66,0.1343,55,163,218,Spring,Clear / Few clouds,Clear,Friday,Jun,2011-06-10 21:00:00,2011,31.16,36.364999999999995,66.0,8.9981,0.25229357798165136,0,0,0,Working day,Late evening,Hot (30C+),1,-0.03270000000000006,-0.7071067811865477,0.7071067811865474,0.49999999999999994,-0.8660254037844387
3769,2011-06-10,2,0,6,22,0,5,1,1,0.72,0.697,0.74,0.2537,40,145,185,Spring,Clear / Few clouds,Clear,Friday,Jun,2011-06-10 22:00:00,2011,29.52,34.849999999999994,74.0,16.997899999999998,0.21621621621621623,0,0,0,Working day,Late evening,Warm (20-30C),1,-0.02300000000000002,-0.5000000000000004,0.8660254037844384,0.49999999999999994,-0.8660254037844387
3770,2011-06-10,2,0,6,23,0,5,1,1,0.72,0.697,0.74,0.1642,36,110,146,Spring,Clear / Few clouds,Clear,Friday,Jun,2011-06-10 23:00:00,2011,29.52,34.849999999999994,74.0,11.0014,0.2465753424657534,0,0,0,Working day,Late evening,Warm (20-30C),1,-0.02300000000000002,-0.25881904510252157,0.9659258262890681,0.49999999999999994,-0.8660254037844387
3771,2011-06-11,2,0,6,0,0,6,0,1,0.7,0.6667,0.79,0.1343,28,89,117,Spring,Clear / Few clouds,Clear,Saturday,Jun,2011-06-11 00:00:00,2011,28.7,33.335,79.0,8.9981,0.23931623931623933,1,0,0,Weekend / holiday,Overnight,Warm (20-30C),1,-0.033299999999999996,0.0,1.0,0.49999999999999994,-0.8660254037844387
3772,2011-06-11,2,0,6,1,0,6,0,1,0.7,0.6667,0.79,0.0896,10,67,77,Spring,Clear / Few clouds,Clear,Saturday,Jun,2011-06-11 01:00:00,2011,28.7,33.335,79.0,6.0032,0.12987012987012986,1,0,0,Weekend / holiday,Overnight,Warm (20-30C),1,-0.033299999999999996,0.25881904510252074,0.9659258262890683,0.49999999999999994,-0.8660254037844387
3773,2011-06-11,2,0,6,2,0,6,0,1,0.7,0.6667,0.79,0.1045,10,50,60,Spring,Clear / Few clouds,Clear,Saturday,Jun,2011-06-11 02:00:00,2011,28.7,33.335,79.0,7.0015,0.16666666666666666,1,0,0,Weekend / holiday,Overnight,Warm (20-30C),1,-0.033299999999999996,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387
3774,2011-06-11,2,0,6,3,0,6,0,1,0.68,0.6364,0.83,0.0896,10,18,28,Spring,Clear / Few clouds,Clear,Saturday,Jun,2011-06-11 03:00:00,2011,27.880000000000003,31.819999999999997,83.0,6.0032,0.35714285714285715,1,0,0,Weekend / holiday,Overnight,Warm (20-30C),1,-0.04360000000000008,0.7071067811865476,0.7071067811865476,0.49999999999999994,-0.8660254037844387
3775,2011-06-11,2,0,6,4,0,6,0,1,0.68,0.6364,0.79,0.0896,4,9,13,Spring,Clear / Few clouds,Clear,Saturday,Jun,2011-06-11 04:00:00,2011,27.880000000000003,31.819999999999997,79.0,6.0032,0.3076923076923077,1,0,0,Weekend / holiday,Overnight,Warm (20-30C),1,-0.04360000000000008,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387
3776,2011-06-11,2,0,6,5,0,6,0,1,0.68,0.6364,0.74,0.1343,4,12,16,Spring,Clear / Few clouds,Clear,Saturday,Jun,2011-06-11 05:00:00,2011,27.880000000000003,31.819999999999997,74.0,8.9981,0.25,1,0,0,Weekend / holiday,Overnight,Warm (20-30C),1,-0.04360000000000008,0.9659258262890683,0.25881904510252074,0.49999999999999994,-0.8660254037844387
3777,2011-06-11,2,0,6,6,0,6,0,1,0.7,0.6515,0.61,0.1343,9,31,40,Spring,Clear / Few clouds,Clear,Saturday,Jun,2011-06-11 06:00:00,2011,28.7,32.574999999999996,61.0,8.9981,0.225,1,0,1,Weekend / holiday,Morning commute,Warm (20-30C),1,-0.04849999999999999,1.0,6.123233995736766e-17,0.49999999999999994,-0.8660254037844387
3778,2011-06-11,2,0,6,7,0,6,0,1,0.72,0.6667,0.58,0.194,18,50,68,Spring,Clear / Few clouds,Clear,Saturday,Jun,2011-06-11 07:00:00,2011,29.52,33.335,57.99999999999999,12.998000000000001,0.2647058823529412,1,1,1,Weekend / holiday,Morning commute,Warm (20-30C),1,-0.053300000000000014,0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387
3779,2011-06-11,2,0,6,8,0,6,0,1,0.74,0.6818,0.58,0.194,32,111,143,Spring,Clear / Few clouds,Clear,Saturday,Jun,2011-06-11 08:00:00,2011,30.34,34.089999999999996,57.99999999999999,12.998000000000001,0.22377622377622378,1,1,1,Weekend / holiday,Morning commute,Hot (30C+),1,-0.05820000000000003,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387
3780,2011-06-11,2,0,6,9,0,6,0,1,0.74,0.6818,0.62,0.1343,59,171,230,Spring,Clear / Few clouds,Clear,Saturday,Jun,2011-06-11 09:00:00,2011,30.34,34.089999999999996,62.0,8.9981,0.2565217391304348,1,1,1,Weekend / holiday,Morning commute,Hot (30C+),1,-0.05820000000000003,0.7071067811865476,-0.7071067811865475,0.49999999999999994,-0.8660254037844387
3781,2011-06-11,2,0,6,10,0,6,0,1,0.74,0.6818,0.58,0.1642,91,173,264,Spring,Clear / Few clouds,Clear,Saturday,Jun,2011-06-11 10:00:00,2011,30.34,34.089999999999996,57.99999999999999,11.0014,0.3446969696969697,1,0,0,Weekend / holiday,Midday,Hot (30C+),1,-0.05820000000000003,0.49999999999999994,-0.8660254037844387,0.49999999999999994,-0.8660254037844387
3782,2011-06-11,2,0,6,11,0,6,0,1,0.76,0.7121,0.62,0.1343,110,215,325,Spring,Clear / Few clouds,Clear,Saturday,Jun,2011-06-11 11:00:00,2011,31.16,35.605,62.0,8.9981,0.3384615384615385,1,0,0,Weekend / holiday,Midday,Hot (30C+),1,-0.047900000000000054,0.258819045102521,-0.9659258262890682,0.49999999999999994,-0.8660254037844387
3783,2011-06-11,2,0,6,12,0,6,0,1,0.8,0.7576,0.55,0.2239,112,235,347,Spring,Clear / Few clouds,Clear,Saturday,Jun,2011-06-11 12:00:00,2011,32.800000000000004,37.88,55.00000000000001,15.001299999999999,0.3227665706051873,1,0,0,Weekend / holiday,Midday,Hot (30C+),1,-0.04239999999999999,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387
3784,2011-06-11,2,0,6,13,0,6,0,1,0.8,0.7576,0.55,0.194,150,237,387,Spring,Clear / Few clouds,Clear,Saturday,Jun,2011-06-11 13:00:00,2011,32.800000000000004,37.88,55.00000000000001,12.998000000000001,0.3875968992248062,1,0,0,Weekend / holiday,Midday,Hot (30C+),1,-0.04239999999999999,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,-0.8660254037844387
